# itau tau ik k probability_sum_theta_phi
       1   0.0000000000000000E+00        1   5.0000000000000001E-03   2.6441132707874617E+00
       1   0.0000000000000000E+00        2   6.7375000000000004E-02   1.6494406904116368E-01
       1   0.0000000000000000E+00        3   1.2975000000000000E-01   1.0158706863023294E-01
       1   0.0000000000000000E+00        4   1.9212499999999999E-01   7.0776958429707354E-02
       1   0.0000000000000000E+00        5   2.5450000000000000E-01   3.2570371115468719E-02
       1   0.0000000000000000E+00        6   3.1687500000000002E-01   3.0678433434408344E-02
       1   0.0000000000000000E+00        7   3.7924999999999998E-01   2.0525553479876512E-02
       1   0.0000000000000000E+00        8   4.4162499999999999E-01   1.1754609760818154E-02
       1   0.0000000000000000E+00        9   5.0400000000000000E-01   1.2845783381450395E-02
       1   0.0000000000000000E+00       10   5.6637499999999996E-01   1.3061076970041430E-02
       1   0.0000000000000000E+00       11   6.2875000000000003E-01   4.3931872820667205E-03
       1   0.0000000000000000E+00       12   6.9112499999999999E-01   2.2877078046857568E-03
       1   0.0000000000000000E+00       13   7.5349999999999995E-01   2.4641207247802430E-03
       1   0.0000000000000000E+00       14   8.1587500000000002E-01   2.2233149547356609E-03
       1   0.0000000000000000E+00       15   8.7824999999999998E-01   1.5972175718784684E-03
       1   0.0000000000000000E+00       16   9.4062500000000004E-01   1.6089843101683907E-03
       1   0.0000000000000000E+00       17   1.0029999999999999E+00   1.6497307728791789E-03
       1   0.0000000000000000E+00       18   1.0653750000000000E+00   1.1400303901375770E-03
       1   0.0000000000000000E+00       19   1.1277500000000000E+00   9.4776969815363657E-04
       1   0.0000000000000000E+00       20   1.1901250000000001E+00   7.0667230739260918E-04
       1   0.0000000000000000E+00       21   1.2524999999999999E+00   5.2485746883410424E-04
       1   0.0000000000000000E+00       22   1.3148750000000000E+00   8.8436916694779291E-04
       1   0.0000000000000000E+00       23   1.3772500000000001E+00   4.2579088296248194E-04
       1   0.0000000000000000E+00       24   1.4396249999999999E+00   4.2257134823409900E-04
       1   0.0000000000000000E+00       25   1.5020000000000000E+00   3.4199087703640457E-04
       1   0.0000000000000000E+00       26   1.5643750000000001E+00   3.4051883727593684E-04
       1   0.0000000000000000E+00       27   1.6267499999999999E+00   5.2886290772188795E-04
       1   0.0000000000000000E+00       28   1.6891250000000000E+00   1.7331355453534524E-04
       1   0.0000000000000000E+00       29   1.7515000000000001E+00   3.0873221601389572E-04
       1   0.0000000000000000E+00       30   1.8138749999999999E+00   3.5655047247971829E-04
       1   0.0000000000000000E+00       31   1.8762500000000000E+00   4.7027618866266746E-04
       1   0.0000000000000000E+00       32   1.9386250000000000E+00   2.5090178389743756E-04
       1   0.0000000000000000E+00       33   2.0009999999999999E+00   2.3754413147559963E-04
       1   0.0000000000000000E+00       34   2.0633750000000002E+00   1.8811653973976796E-04
       1   0.0000000000000000E+00       35   2.1257500000000000E+00   1.4838543373873827E-04
       1   0.0000000000000000E+00       36   2.1881249999999999E+00   1.6962814108731491E-04
       1   0.0000000000000000E+00       37   2.2505000000000002E+00   1.0281714195084393E-04
       1   0.0000000000000000E+00       38   2.3128750000000000E+00   8.7645278611225811E-05
       1   0.0000000000000000E+00       39   2.3752499999999999E+00   7.9110591513289474E-05
       1   0.0000000000000000E+00       40   2.4376250000000002E+00   7.0112301629304144E-05
 
       2   8.6822047244094480E-01        1   5.0000000000000001E-03   2.9331782016247021E+00
       2   8.6822047244094480E-01        2   6.7375000000000004E-02   1.8371691738365450E-01
       2   8.6822047244094480E-01        3   1.2975000000000000E-01   1.1054609089901506E-01
       2   8.6822047244094480E-01        4   1.9212499999999999E-01   7.7731644947812928E-02
       2   8.6822047244094480E-01        5   2.5450000000000000E-01   3.6791737791979702E-02
       2   8.6822047244094480E-01        6   3.1687500000000002E-01   3.3549093715561869E-02
       2   8.6822047244094480E-01        7   3.7924999999999998E-01   2.2925595729689625E-02
       2   8.6822047244094480E-01        8   4.4162499999999999E-01   1.2489925329061418E-02
       2   8.6822047244094480E-01        9   5.0400000000000000E-01   1.4046311090803242E-02
       2   8.6822047244094480E-01       10   5.6637499999999996E-01   1.3132965711945246E-02
       2   8.6822047244094480E-01       11   6.2875000000000003E-01   4.1320574756968879E-03
       2   8.6822047244094480E-01       12   6.9112499999999999E-01   2.3291599880279250E-03
       2   8.6822047244094480E-01       13   7.5349999999999995E-01   2.4232117753911491E-03
       2   8.6822047244094480E-01       14   8.1587500000000002E-01   2.0920527282343327E-03
       2   8.6822047244094480E-01       15   8.7824999999999998E-01   1.4039955523064667E-03
       2   8.6822047244094480E-01       16   9.4062500000000004E-01   1.3795729881474058E-03
       2   8.6822047244094480E-01       17   1.0029999999999999E+00   1.4634989807714249E-03
       2   8.6822047244094480E-01       18   1.0653750000000000E+00   1.1443869135234989E-03
       2   8.6822047244094480E-01       19   1.1277500000000000E+00   9.3465917940959299E-04
       2   8.6822047244094480E-01       20   1.1901250000000001E+00   6.6989104929255402E-04
       2   8.6822047244094480E-01       21   1.2524999999999999E+00   6.0047883191042596E-04
       2   8.6822047244094480E-01       22   1.3148750000000000E+00   8.8372600738340253E-04
       2   8.6822047244094480E-01       23   1.3772500000000001E+00   4.4811229022594893E-04
       2   8.6822047244094480E-01       24   1.4396249999999999E+00   4.0898139150418166E-04
       2   8.6822047244094480E-01       25   1.5020000000000000E+00   3.6046618230640135E-04
       2   8.6822047244094480E-01       26   1.5643750000000001E+00   3.4463871114663098E-04
       2   8.6822047244094480E-01       27   1.6267499999999999E+00   5.1788514225566129E-04
       2   8.6822047244094480E-01       28   1.6891250000000000E+00   1.7349711723613123E-04
       2   8.6822047244094480E-01       29   1.7515000000000001E+00   3.1780251850693233E-04
       2   8.6822047244094480E-01       30   1.8138749999999999E+00   3.5921380221082153E-04
       2   8.6822047244094480E-01       31   1.8762500000000000E+00   4.6815642371318428E-04
       2   8.6822047244094480E-01       32   1.9386250000000000E+00   2.4864153828700982E-04
       2   8.6822047244094480E-01       33   2.0009999999999999E+00   2.4010022125119549E-04
       2   8.6822047244094480E-01       34   2.0633750000000002E+00   1.8362666178971403E-04
       2   8.6822047244094480E-01       35   2.1257500000000000E+00   1.5083234464202216E-04
       2   8.6822047244094480E-01       36   2.1881249999999999E+00   1.6349367294897708E-04
       2   8.6822047244094480E-01       37   2.2505000000000002E+00   1.0300609850171408E-04
       2   8.6822047244094480E-01       38   2.3128750000000000E+00   8.7455617048604414E-05
       2   8.6822047244094480E-01       39   2.3752499999999999E+00   7.6042216389064478E-05
       2   8.6822047244094480E-01       40   2.4376250000000002E+00   6.8980049379658166E-05
 
       3   1.7364409448818896E+00        1   5.0000000000000001E-03   3.1857519143066719E+00
       3   1.7364409448818896E+00        2   6.7375000000000004E-02   2.0027105096025319E-01
       3   1.7364409448818896E+00        3   1.2975000000000000E-01   1.1582739381560149E-01
       3   1.7364409448818896E+00        4   1.9212499999999999E-01   8.3336935512237739E-02
       3   1.7364409448818896E+00        5   2.5450000000000000E-01   4.0168449477241325E-02
       3   1.7364409448818896E+00        6   3.1687500000000002E-01   3.4874656125942378E-02
       3   1.7364409448818896E+00        7   3.7924999999999998E-01   2.4438145897020855E-02
       3   1.7364409448818896E+00        8   4.4162499999999999E-01   1.2381257973222103E-02
       3   1.7364409448818896E+00        9   5.0400000000000000E-01   1.4382148031540944E-02
       3   1.7364409448818896E+00       10   5.6637499999999996E-01   1.2330695992818691E-02
       3   1.7364409448818896E+00       11   6.2875000000000003E-01   3.6305806696417778E-03
       3   1.7364409448818896E+00       12   6.9112499999999999E-01   2.2333477844289806E-03
       3   1.7364409448818896E+00       13   7.5349999999999995E-01   2.2643559915193623E-03
       3   1.7364409448818896E+00       14   8.1587500000000002E-01   1.9101284154080609E-03
       3   1.7364409448818896E+00       15   8.7824999999999998E-01   1.2296415161391944E-03
       3   1.7364409448818896E+00       16   9.4062500000000004E-01   1.3491990530825314E-03
       3   1.7364409448818896E+00       17   1.0029999999999999E+00   1.5597295795936339E-03
       3   1.7364409448818896E+00       18   1.0653750000000000E+00   1.2933530923504891E-03
       3   1.7364409448818896E+00       19   1.1277500000000000E+00   9.9900820611851181E-04
       3   1.7364409448818896E+00       20   1.1901250000000001E+00   7.0774378996436166E-04
       3   1.7364409448818896E+00       21   1.2524999999999999E+00   6.5748753677862502E-04
       3   1.7364409448818896E+00       22   1.3148750000000000E+00   9.0406409793917359E-04
       3   1.7364409448818896E+00       23   1.3772500000000001E+00   4.4305209109427068E-04
       3   1.7364409448818896E+00       24   1.4396249999999999E+00   4.0469156634948602E-04
       3   1.7364409448818896E+00       25   1.5020000000000000E+00   3.7341500010612685E-04
       3   1.7364409448818896E+00       26   1.5643750000000001E+00   3.3837870748564479E-04
       3   1.7364409448818896E+00       27   1.6267499999999999E+00   5.2322848404615075E-04
       3   1.7364409448818896E+00       28   1.6891250000000000E+00   1.7532020646168024E-04
       3   1.7364409448818896E+00       29   1.7515000000000001E+00   3.1914269051258696E-04
       3   1.7364409448818896E+00       30   1.8138749999999999E+00   3.5973786366835824E-04
       3   1.7364409448818896E+00       31   1.8762500000000000E+00   4.6781796386333874E-04
       3   1.7364409448818896E+00       32   1.9386250000000000E+00   2.4979071620804546E-04
       3   1.7364409448818896E+00       33   2.0009999999999999E+00   2.4445049864817430E-04
       3   1.7364409448818896E+00       34   2.0633750000000002E+00   1.8287642831704777E-04
       3   1.7364409448818896E+00       35   2.1257500000000000E+00   1.5453740958159585E-04
       3   1.7364409448818896E+00       36   2.1881249999999999E+00   1.5806888136224553E-04
       3   1.7364409448818896E+00       37   2.2505000000000002E+00   1.0491305899531502E-04
