# ialpha itau tau krylov_substeps krylov_halvings krylov_last_error krylov_max_h mask_norm_before mask_norm_inside mask_norm_outside mask_overlap_real field_max_abs_e_nir field_max_abs_e_xuv field_max_abs_e_total field_max_abs_a field_consistency_error field_a2_phase initial_energy initial_residual_norm timing_initialize_seconds timing_propagate_seconds timing_mask_seconds timing_project_seconds timing_total_seconds timing_synthesis_seconds
       1        1   0.0000000000000000E+00     2500        0   0.0000000000000000E+00   4.4848157166893463E+00   9.0194443963587001E-01   0.0000000000000000E+00   1.1387450023129969E-01  -6.1174277827773693E-01   3.6066581058745682E-02   4.3479208012200635E-02   4.3566776808499380E-02   6.0756920018960980E-01   1.1087051415836768E-15   1.1843489052284870E+01  -4.9088795173704514E-01   2.7483116486493833E-02   1.0900000000000001E-04   1.5913451700000002E+02   9.0000000000000006E-05   3.5403200000000001E-01   1.5948886500000000E+02   4.0000000000000003E-05
 
       1        2   8.6822047244094480E-01     2500        0   0.0000000000000000E+00   4.4844006386751580E+00   9.0159567564461518E-01   0.0000000000000000E+00   1.2132893739881523E-01  -6.0790927305425713E-01   3.6066581058745682E-02   4.3479644607856596E-02   4.3618501000302408E-02   6.0756920018960980E-01   1.1087051415836768E-15   1.1843485000961186E+01  -4.9088795173704514E-01   2.7483116486493833E-02   1.1800000000000000E-04   1.1312336300000000E+02   9.5000000000000005E-05   2.9566999999999993E-02   1.1315325100000000E+02   2.8000000000000000E-05
 
       1        3   1.7364409448818896E+00     2500        0   0.0000000000000000E+00   4.4762921161591462E+00   9.0312086665660862E-01   0.0000000000000000E+00   1.2918087542946555E-01  -6.0390300315557000E-01   3.6066581058745682E-02   4.3477818958661082E-02   4.3660749603045217E-02   6.0756920018960980E-01   1.1087051415836768E-15   1.1843478497032805E+01  -4.9088795173704514E-01   2.7483116486493833E-02   6.7999999999999999E-05   1.0437238400000001E+02   9.2999999999999997E-05   2.8767999999999995E-02   1.0440140700000001E+02   4.6000000000000000E-05
 
       1        4   2.6046614173228346E+00     2500        0   0.0000000000000000E+00   4.4650363207239083E+00   9.0564294931767675E-01   0.0000000000000000E+00   1.3638037214717139E-01  -5.9999627330330663E-01   3.6066581058745682E-02   4.3480619685835990E-02   4.3708266431673456E-02   6.0756920018960980E-01   1.1087051415836768E-15   1.1843468868841182E+01  -4.9088795173704514E-01   2.7483116486493833E-02   1.3100000000000001E-04   1.5844040300000000E+02   9.0999999999999989E-05   2.8107000000000000E-02   1.5846884499999999E+02   2.5000000000000001E-05
 
       1        5   3.4728818897637792E+00     2500        0   0.0000000000000000E+00   4.4632533425554568E+00   9.0843584815348233E-01   0.0000000000000000E+00   1.4208202387899996E-01  -5.9648190203187423E-01   3.6066581058745682E-02   4.3480791359962440E-02   4.3779883012562235E-02   6.0756920018960980E-01   1.1087051415836768E-15   1.1843455400496488E+01  -4.9088795173704514E-01   2.7483116486493833E-02   7.7000000000000001E-05   9.2306994999999986E+01   9.1999999999999987E-05   3.0717000000000001E-02   9.2338069000000004E+01   2.6999999999999999E-05
 
