# ialpha itau tau krylov_substeps krylov_halvings krylov_last_error krylov_max_h mask_norm_before mask_norm_inside mask_norm_outside mask_overlap_real field_max_abs_e_nir field_max_abs_e_xuv field_max_abs_e_total field_max_abs_a field_consistency_error field_a2_phase initial_energy initial_residual_norm timing_initialize_seconds timing_propagate_seconds timing_mask_seconds timing_project_seconds timing_total_seconds timing_synthesis_seconds
       1        1   0.0000000000000000E+00     2500        0   0.0000000000000000E+00   2.9342690882378095E+00   8.8816831239497807E-01   0.0000000000000000E+00   1.1029128629724702E-01  -3.8908433094764405E-01   3.6066581058745682E-02   4.3479208012200635E-02   4.3566776808499380E-02   6.0756920018960980E-01   1.1087051415836768E-15   1.1843489052284870E+01  -4.7635725344351537E-01   4.2807977948714979E-02   1.5180000000000000E-03   4.3387800000000631E-01   4.1999999999999998E-05   1.6881999999999998E-02   4.5287899999999998E-01   2.0999999999999999E-05
 
       1        2   8.6822047244094480E-01     2500        0   0.0000000000000000E+00   2.9306115707124505E+00   8.8625559180110280E-01   0.0000000000000000E+00   1.1646242051105367E-01  -3.8775368893720824E-01   3.6066581058745682E-02   4.3479644607856596E-02   4.3618501000302408E-02   6.0756920018960980E-01   1.1087051415836768E-15   1.1843485000961186E+01  -4.7635725344351537E-01   4.2807977948714979E-02   5.1000000000000000E-05   4.0155800000000258E-01   3.7999999999999995E-05   1.6559000000000001E-02   4.1858600000000001E-01   3.1000000000000001E-05
 
       1        3   1.7364409448818896E+00     2500        0   0.0000000000000000E+00   2.9252430914950285E+00   8.8682174558486049E-01   0.0000000000000000E+00   1.2354979242416840E-01  -3.8772483402573077E-01   3.6066581058745682E-02   4.3477818958661082E-02   4.3660749603045217E-02   6.0756920018960980E-01   1.1087051415836768E-15   1.1843478497032805E+01  -4.7635725344351537E-01   4.2807977948714979E-02   5.5000000000000002E-05   3.8505500000000453E-01   3.7999999999999995E-05   9.8620000000000010E-03   3.9541100000000001E-01   2.0000000000000002E-05
 
       1        4   2.6046614173228346E+00     2500        0   0.0000000000000000E+00   2.9207023442024491E+00   8.8918244809482749E-01   0.0000000000000000E+00   1.3070566712718815E-01  -3.8858930683166598E-01   3.6066581058745682E-02   4.3480619685835990E-02   4.3708266431673456E-02   6.0756920018960980E-01   1.1087051415836768E-15   1.1843468868841182E+01  -4.7635725344351537E-01   4.2807977948714979E-02   4.1999999999999998E-05   3.9416900000000354E-01   4.4000000000000006E-05   8.1159999999999982E-03   4.0271899999999999E-01   3.1000000000000001E-05
 
       1        5   3.4728818897637792E+00     2500        0   0.0000000000000000E+00   2.9187434563391870E+00   8.9216423472663597E-01   0.0000000000000000E+00   1.3702758098658296E-01  -3.8990515711218637E-01   3.6066581058745682E-02   4.3480791359962440E-02   4.3779883012562235E-02   6.0756920018960980E-01   1.1087051415836768E-15   1.1843455400496488E+01  -4.7635725344351537E-01   4.2807977948714979E-02   8.2999999999999998E-05   3.8398900000000113E-01   3.5999999999999994E-05   1.0343999999999999E-02   3.9493600000000001E-01   2.8000000000000000E-05
 
