# ialpha itau tau krylov_substeps krylov_halvings krylov_last_error krylov_max_h mask_norm_before mask_norm_inside mask_norm_outside mask_overlap_real field_max_abs_e_nir field_max_abs_e_xuv field_max_abs_e_total field_max_abs_a field_consistency_error field_a2_phase initial_energy initial_residual_norm timing_initialize_seconds timing_propagate_seconds timing_mask_seconds timing_project_seconds timing_total_seconds timing_synthesis_seconds
       1        1   0.0000000000000000E+00     2500        0   0.0000000000000000E+00   4.6507140817776200E+00   9.7607597174062577E-01   0.0000000000000000E+00   4.2051361344805076E-02   5.6221499004857595E-02   1.8033290529372841E-02   2.6087524807320378E-02   2.6129844056631605E-02   3.0378460009480490E-01   5.5435257079183842E-16   2.9588528490423083E+00  -4.9088795173704514E-01   2.7483116486493833E-02   1.0200000000000000E-04   7.8136600000000711E-01   6.6000000000000005E-05   4.0665000000000007E-02   8.2256899999999999E-01   1.9000000000000001E-05
 
       1        2   1.5751999999999999E+01     2500        0   0.0000000000000000E+00   4.6489944192005357E+00   9.7906158989881065E-01   0.0000000000000000E+00   4.2508171733265501E-02   5.2817068006513410E-02   1.8033290529372841E-02   2.6087969896811121E-02   2.7156327502473744E-02   3.0378460009480490E-01   5.5435257079183842E-16   2.9585152180401604E+00  -4.9088795173704514E-01   2.7483116486493833E-02   1.0000000000000000E-04   2.1524331649999981E+03   7.1000000000000005E-05   1.9355000000000001E-02   4.9757100000000003E+00   1.4000000000000000E-05
 
       1        3   3.1503999999999998E+01     2500        0   0.0000000000000000E+00   4.6394506014978312E+00   9.7979645620196554E-01   0.0000000000000000E+00   4.3286098479274233E-02   5.2292139427170509E-02   1.8033290529372841E-02   2.6088292218489378E-02   2.8476464196501402E-02   3.0378460009480490E-01   5.5435257079183842E-16   2.9567888727072464E+00  -4.9088795173704514E-01   2.7483116486493833E-02   6.6000000000000005E-05   5.5011390000002276E+00   6.3999999999999997E-05   5.0762999999999989E-02   5.5597839999999996E+00   1.4000000000000000E-05
 
       1        4   4.7255999999999993E+01     2500        0   0.0000000000000000E+00   4.6384755495783230E+00   9.7987274587334461E-01   0.0000000000000000E+00   4.5645275436977412E-02   5.2530187952208797E-02   1.8033290529372841E-02   2.6088491843145236E-02   2.6145633024536364E-02   3.1336752329686957E-01   5.5424415057458987E-16   2.9548766940740205E+00  -4.9088795173704514E-01   2.7483116486493833E-02   6.8999999999999997E-05   2.7963009999999420E+00   2.9300000000000002E-04   2.1907000000000003E-02   2.8208240000000000E+00   1.4000000000000000E-05
 
       1        5   6.3007999999999996E+01     2500        0   0.0000000000000000E+00   4.5946267708151121E+00   9.7998458095136864E-01   0.0000000000000000E+00   4.9321734272894754E-02   4.9263434242707828E-02   1.8033290529372841E-02   2.6088568842339743E-02   3.1851341632589840E-02   3.0378459996481866E-01   5.5511151231257827E-16   2.9574937642429644E+00  -4.9088795173704514E-01   2.7483116486493833E-02   6.7000000000000002E-05   1.3981509999999966E+00   6.5999999999999992E-05   3.4852000000000001E-02   1.4338180000000000E+00   1.5000000000000000E-05
 
       1        6   7.8759999999999991E+01     2500        0   0.0000000000000000E+00   4.5472838968461797E+00   9.8035239854635159E-01   0.0000000000000000E+00   5.3075023880997635E-02   3.9590186112475181E-02   1.8033290529372841E-02   2.6088523288404088E-02   3.8673187940723962E-02   3.0378459998777119E-01   5.5435257079183842E-16   2.9676044263634882E+00  -4.9088795173704514E-01   2.7483116486493833E-02   6.9999999999999994E-05   8.0728999999998829E-01   6.9999999999999994E-05   1.2900999999999999E-02   8.2071700000000003E-01   1.5000000000000000E-05
 
       1        7   9.4511999999999986E+01     2500        0   0.0000000000000000E+00   4.5810923814178865E+00   9.8059399346372689E-01   0.0000000000000000E+00   5.3778038111562204E-02   2.9692572853278219E-02   1.8033290529372841E-02   2.6088355254438828E-02   3.5886507248616785E-02   3.0378460001574537E-01   5.5435257079183842E-16   2.9796597774113200E+00  -4.9088795173704514E-01   2.7483116486493833E-02   7.8999999999999996E-05   8.1434799999998786E-01   9.9999999999999978E-05   7.5450000000000005E-03   8.2244899999999999E-01   1.5000000000000000E-05
 
       1        8   1.1026400000000000E+02     2500        0   0.0000000000000000E+00   4.6098639304842930E+00   9.8060674538678971E-01   0.0000000000000000E+00   5.5205170282535562E-02   2.9589774203731659E-02   1.8033290529372841E-02   2.6088064814313056E-02   3.5547698129264657E-02   3.0378460004726765E-01   5.5435257079183842E-16   2.9810973974922121E+00  -4.9088795173704514E-01   2.7483116486493833E-02   6.9999999999999994E-05   8.0364899999998873E-01   7.0999999999999991E-05   1.5736000000000003E-02   8.1987600000000005E-01   1.4000000000000000E-05
 
