# ialpha itau branch_phase
       1        1   2.9588528490423083E+00
 
       1        2   2.9588516336451112E+00
 
       1        3   2.9588496824652881E+00
 
       1        4   2.9588467940095367E+00
 
       1        5   2.9588427535051811E+00
 
       1        6   2.9588373276582685E+00
 
       1        7   2.9588302715992931E+00
 
       1        8   2.9588213319465204E+00
 
       1        9   2.9588102422873037E+00
 
       1       10   2.9587967347526081E+00
 
       1       11   2.9587805370229674E+00
 
       1       12   2.9587613723554003E+00
 
       1       13   2.9587389725328563E+00
 
       1       14   2.9587130690794416E+00
 
       1       15   2.9586834006953371E+00
 
       1       16   2.9586497223077473E+00
 
       1       17   2.9586117944856132E+00
 
       1       18   2.9585693980963352E+00
 
       1       19   2.9585223349722520E+00
 
       1       20   2.9584704209822812E+00
 
       1       21   2.9584135048097684E+00
 
       1       22   2.9583514585880177E+00
 
       1       23   2.9582841793143357E+00
 
       1       24   2.9582116062603663E+00
 
       1       25   2.9581337039893123E+00
 
       1       26   2.9580504744939091E+00
 
       1       27   2.9579619660914651E+00
 
       1       28   2.9578682557973810E+00
 
       1       29   2.9577694700877819E+00
 
       1       30   2.9576657804860624E+00
 
       1       31   2.9575573927944250E+00
 
       1       32   2.9574445712209716E+00
 
       1       33   2.9573276200783987E+00
 
       1       34   2.9572068854071465E+00
 
       1       35   2.9570827747296917E+00
 
       1       36   2.9569557297500335E+00
 
       1       37   2.9568262421666232E+00
 
       1       38   2.9566948601260283E+00
 
       1       39   2.9565621620801630E+00
 
       1       40   2.9564287826998403E+00
 
       1       41   2.9562954011412845E+00
 
       1       42   2.9561627256471152E+00
 
       1       43   2.9560315220806821E+00
 
       1       44   2.9559025847730132E+00
 
       1       45   2.9557767382435807E+00
 
       1       46   2.9556548582134572E+00
 
       1       47   2.9555378328386031E+00
 
       1       48   2.9554265825394976E+00
 
       1       49   2.9553220628424444E+00
 
       1       50   2.9552252295805843E+00
 
       1       51   2.9551370705128255E+00
 
       1       52   2.9550585852641365E+00
 
       1       53   2.9549907661744932E+00
 
       1       54   2.9549346317669469E+00
 
       1       55   2.9548911862995149E+00
 
       1       56   2.9548614233075092E+00
 
       1       57   2.9548463481357996E+00
 
       1       58   2.9548469283601966E+00
 
       1       59   2.9548641196980339E+00
 
       1       60   2.9548988654125319E+00
 
       1       61   2.9549520547326829E+00
 
       1       62   2.9550245621533398E+00
 
       1       63   2.9551172195531370E+00
 
       1       64   2.9552307961595892E+00
 
       1       65   2.9553660385215679E+00
 
       1       66   2.9555236201294317E+00
 
       1       67   2.9557041501287795E+00
 
       1       68   2.9559081984358553E+00
 
       1       69   2.9561362380369580E+00
 
       1       70   2.9563886800078660E+00
 
       1       71   2.9566658705550322E+00
 
       1       72   2.9569680464148025E+00
 
       1       73   2.9572953840889222E+00
 
       1       74   2.9576479658547261E+00
 
       1       75   2.9580257630259177E+00
 
       1       76   2.9584286837749394E+00
 
       1       77   2.9588565157220756E+00
 
       1       78   2.9593089435331197E+00
 
       1       79   2.9597855773746087E+00
 
       1       80   2.9602858912865324E+00
 
       1       81   2.9608092696650328E+00
 
       1       82   2.9613550030609201E+00
 
       1       83   2.9619222451923761E+00
 
       1       84   2.9625100729546130E+00
 
       1       85   2.9631174485464835E+00
 
       1       86   2.9637432100034884E+00
 
       1       87   2.9643861265289146E+00
 
       1       88   2.9650448376893959E+00
 
       1       89   2.9657178821446877E+00
 
       1       90   2.9664037288340861E+00
 
       1       91   2.9671007159337774E+00
 
       1       92   2.9678071087474778E+00
 
       1       93   2.9685210946300753E+00
 
       1       94   2.9692407455402670E+00
 
       1       95   2.9699640869124346E+00
 
       1       96   2.9706890578152696E+00
 
       1       97   2.9714135107914355E+00
 
       1       98   2.9721352718716414E+00
 
       1       99   2.9728520796413700E+00
 
       1      100   2.9735616243856091E+00
 
       1      101   2.9742615796545251E+00
 
       1      102   2.9749495451492542E+00
 
       1      103   2.9756231127021153E+00
 
       1      104   2.9762798595805422E+00
 
       1      105   2.9769173182628008E+00
 
       1      106   2.9775330493977283E+00
 
       1      107   2.9781246009327731E+00
 
       1      108   2.9786895162179055E+00
 
       1      109   2.9792253938541142E+00
 
       1      110   2.9797298284247589E+00
 
       1      111   2.9802004560793982E+00
 
       1      112   2.9806349829714343E+00
 
       1      113   2.9810311330001520E+00
 
       1      114   2.9813867160144349E+00
 
       1      115   2.9816996178415631E+00
 
       1      116   2.9819677759248790E+00
 
       1      117   2.9821892501951859E+00
 
       1      118   2.9823621807564775E+00
 
       1      119   2.9824848002779207E+00
 
       1      120   2.9825554885208918E+00
 
       1      121   2.9825727142998701E+00
 
       1      122   2.9825350816079537E+00
 
       1      123   2.9824413515906967E+00
 
       1      124   2.9822903931524021E+00
 
       1      125   2.9820812472370348E+00
 
       1      126   2.9818131116003874E+00
 
       1      127   2.9814853182971293E+00
 
       1      128   2.9810973974922121E+00
 
